"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0009306","protein secretion","64/2082","404/28943",2.08371298289737e-09,1.24793570545723e-05,8.53464515141913e-08,"Adcy5/Adrb1/Arf6/Bad/Cacna1c/Camk2n1/Cavin1/Cbln1/Ccdc186/Doc2b/Drd2/Drd4/Dynll1/Ensa/Eny2/Erp29/Gpr27/Hcar2/Hmgn3/Ier3ip1/Il1rn/Il6/Ildr2/Kcnb1/Kif5b/Krt20/Mia3/Ncoa6/Ndufaf2/Nlgn2/Nnat/Nos2/Osbp/Park7/Phpt1/Ppard/Ppia/Ppp3cb/Prkce/Psmd9/Ptpn11/Ptpn23/Ptprn2/Rab11fip2/Rab11fip3/Rab11fip5/Rab12/Rab13/Rab3b/Rac1/Rbp4/Sec24a/Selenot/Sirt1/Sox4/Srcin1/Stx4a/Svbp/Syt7/Tlr2/Trem2/Ube2q1/Uqcc2/Vsnl1",64
"GO:0031507","heterochromatin formation","25/2082","89/28943",2.11461882933765e-09,1.26644521689032e-05,8.57631785273165e-08,"Atf7ip/Axin1/Baz2a/Cbx3/Cenpv/Ctbp1/Ctcf/Gnas/H19/H3f3a/H3f3b/Hmgb1/Kdm1a/Kmt2b/Kmt2d/Mbd2/Mecp2/Meg3/Mphosph8/Phf2/Pik3ca/Samd1/Sirt1/Tpr/Zdbf2",25
"GO:0035592","establishment of protein localization to extracellular region","64/2082","405/28943",2.3041753562568e-09,1.3799706208622e-05,9.25437828317754e-08,"Adcy5/Adrb1/Arf6/Bad/Cacna1c/Camk2n1/Cavin1/Cbln1/Ccdc186/Doc2b/Drd2/Drd4/Dynll1/Ensa/Eny2/Erp29/Gpr27/Hcar2/Hmgn3/Ier3ip1/Il1rn/Il6/Ildr2/Kcnb1/Kif5b/Krt20/Mia3/Ncoa6/Ndufaf2/Nlgn2/Nnat/Nos2/Osbp/Park7/Phpt1/Ppard/Ppia/Ppp3cb/Prkce/Psmd9/Ptpn11/Ptpn23/Ptprn2/Rab11fip2/Rab11fip3/Rab11fip5/Rab12/Rab13/Rab3b/Rac1/Rbp4/Sec24a/Selenot/Sirt1/Sox4/Srcin1/Stx4a/Svbp/Syt7/Tlr2/Trem2/Ube2q1/Uqcc2/Vsnl1",64
"GO:0043523","regulation of neuron apoptotic process","51/2082","290/28943",2.52333688847115e-09,1.51122646250537e-05,1.00371598903761e-07,"Agap2/Atf4/Bax/C5ar1/Cacna1a/Ccl12/Ccl2/Ccl3/Ccnd1/Cdk5r1/Cebpb/Chl1/Cntf/Fis1/Foxo3/Gclc/Gsk3a/Gsk3b/Hdgf/Hipk2/Hras/Hrk/Kcnb1/Lcn2/Mapk8/Mcl1/Mdk/Mecp2/Mt1/Mt3/Npm1/Nupr1/Park7/Pcp4/Pik3ca/Prdx2/Ralbp1/Reg3b/Rock1/Set/Sirt1/Snca/Sncb/Sod1/Syngap1/Trem2/Ube2m/Unc5b/Vegfb/Vstm2l/Xiap",51
"GO:0043270","positive regulation of ion transport","57/2082","343/28943",2.64778424710487e-09,1.5857579855911e-05,1.04318717705485e-07,"Adrb1/Akap9/Akt1/Antkmt/Atf4/Atp2b1/Bak1/Bax/Cacna1c/Cacng2/Cacng4/Cacng8/Calm1/Calm2/Calm3/Cck/Ccl12/Ccl2/Ccr1/Cd4/Cebpb/Cox17/Cxcl1/Dbi/Drd2/Drd4/Fxyd1/Gnas/Kcnb1/Kcnc1/Kcnh2/Kcnk3/Kif5b/Lcn2/Lgals3/Mif/Mllt6/Mylk/Nat8l/Ndufa4/Nppa/Pcp4/Ppp3cb/Rab3b/Ramp3/S100a1/Scn1b/Scn4b/Shank3/Snca/Stac2/Stim1/Stk39/Thy1/Trem2/Wnk1/Wnk2",57
"GO:0000956","nuclear-transcribed mRNA catabolic process","30/2082","124/28943",2.78165900043365e-09,1.66593557535972e-05,1.08559283730926e-07,"Ago1/Ago2/Cnot6l/Cpeb3/Ctif/Dcp2/Dhx9/Eif4enif1/Exosc3/Exosc7/Gtpbp2/Hnrnpd/Lsm3/Lsm4/Lsm7/Magoh/Magohb/Nbdy/Paip1/Pan3/Pelo/Polr2g/Pym1/Rc3h1/Samd4/Samd4b/Tent4a/Tent4b/Upf3b/Xrn1",30
"GO:0032409","regulation of transporter activity","54/2082","317/28943",2.81078128995124e-09,1.6833769145518e-05,1.08670639149123e-07,"1810037I17Rik/Actb/Adrb1/Akap9/Antkmt/Cabp1/Cacna1a/Cacng2/Cacng4/Cacng8/Calm1/Calm2/Calm3/Cbarp/Ccl2/Cox17/Dlg4/Drd2/Drd4/Fxyd1/Fxyd2/Fxyd6/Fxyd7/Grk6/Grp/Hcn2/Hcn4/Jsrp1/Kcnc1/Kcnk3/Kif5b/Ndufa4/Nlgn2/Nos1ap/Nppa/Park7/Pde4d/Ppp3cb/Prrt1/Ptpn3/S100a1/Scn1b/Scn2b/Scn4b/Shank1/Shank3/Snca/Stac2/Stim1/Stk39/Trem2/Wnk1/Wnk2/Zfas1",54
"GO:0045814","negative regulation of gene expression, epigenetic","26/2082","97/28943",3.05166989853001e-09,1.82764510222962e-05,1.15819050711955e-07,"Atf7ip/Axin1/Baz2a/Cbx3/Cenpv/Ctbp1/Ctcf/Gnas/H19/H3f3a/H3f3b/Hmgb1/Kdm1a/Kmt2b/Kmt2d/Lhx2/Mbd2/Mecp2/Meg3/Mphosph8/Phf2/Pik3ca/Samd1/Sirt1/Tpr/Zdbf2",26
"GO:0070828","heterochromatin organization","26/2082","97/28943",3.05166989853001e-09,1.82764510222962e-05,1.15819050711955e-07,"Atf7ip/Axin1/Baz2a/Cbx3/Cenpv/Ctbp1/Ctcf/Gnas/H19/H3f3a/H3f3b/Hmgb1/Kdm1a/Kmt2b/Kmt2d/Mbd2/Mecp2/Meg3/Mphosph8/Phf2/Pik3ca/Samd1/Setd7/Sirt1/Tpr/Zdbf2",26
"GO:0060048","cardiac muscle contraction","31/2082","132/28943",3.30344515185493e-09,1.97843330144592e-05,1.24227165162275e-07,"Actc1/Adra1a/Adrb1/Akap9/Cacna1c/Calm1/Calm2/Calm3/Csrp3/Fxyd1/Grk2/Hcn4/Kcnh2/Myh6/Myl2/Myl3/Myl4/Nppa/Pde4d/Pik3ca/Rgs2/Scn1b/Scn2b/Scn4b/Smad7/Tcap/Tnni1/Tnnt2/Tpm1/Vegfb/Zfas1",31
"GO:0040029","epigenetic regulation of gene expression","37/2082","177/28943",3.33327088202592e-09,1.99629593124533e-05,1.24227165162275e-07,"Atf7ip/Axin1/Baz2a/Cbx3/Cenpv/Ctbp1/Ctcf/Eif1/Gnas/Gsk3a/Gsk3b/H19/H3f3a/H3f3b/Hmgb1/Kdm1a/Kmt2b/Kmt2d/Lhx2/Lrif1/Mbd2/Mecp2/Meg3/Mphosph8/Msl1/Msl2/Mta1/Phf2/Pik3ca/Rbm15b/Samd1/Setd1a/Sirt1/Suz12/Tpr/Ythdc1/Zdbf2",37
"GO:0042176","regulation of protein catabolic process","58/2082","355/28943",3.68382976198072e-09,2.20624564445025e-05,1.36066268464137e-07,"Adgrb1/Agap2/Akt1/Anxa2/Axin1/Axin2/Bag6/Cbfa2t3/Commd1/Cop1/Csnk1e/Dab2ip/Ddrgk1/Dvl1/Egln1/Epm2a/Fmn2/Foxo1/Gabarap/Gabarapl2/Gclc/Gsk3a/Gsk3b/Hsp90aa1/Ier3/Klhl40/Mapk8/N4bp1/Nos2/Nupr1/Oaz1/Park7/Prkaca/Psme1/Psme2/Ptpn3/Rack1/Rad23b/Rgma/Rgp1/Rnf19b/Rnf217/Rpl11/Rybp/Sh3rf2/Smad4/Smad7/Snca/Snf8/Socs4/Sumo2/Tmem259/Tmf1/Trem2/Ubqln2/Ubxn1/Usp25/Usp7",58
"GO:0043543","protein acylation","49/2082","276/28943",3.72623988051165e-09,2.23164506443842e-05,1.36414743646118e-07,"Actb/Atxn7l3/Bag6/Bloc1s1/Brd1/Brd4/Brpf3/Crebbp/Ctbp1/Ctcf/Dek/Eid1/Eny2/Fcor/Gsk3b/Hint2/Jade2/Ldb1/Map3k7/Mapk3/Mbtd1/Mecp2/Mllt1/Msl1/Msl2/Nat9/Ncoa1/Nfya/Nmt2/Nupr1/Park7/Pcgf2/Per1/Ppm1a/Pwwp2a/Selenok/Setd5/Sf3b5/Sirt1/Smad4/Snca/Sox4/Tada2b/Taf4/Taf7/Taok1/Zdhhc14/Zdhhc18/Zdhhc8",49
"GO:0051495","positive regulation of cytoskeleton organization","40/2082","202/28943",4.10635161241319e-09,2.45929398067426e-05,1.49011651309177e-07,"Akap9/Apoa1/Arf6/Arl2/Ccl27a/Cdkn1b/Evl/Fmn1/Gda/Git1/Grb2/Hras/Icam1/Id1/Lmod1/Mapk8/Mapt/Mecp2/Ntrk3/Numa1/Pdxp/Pfdn2/Pfn1/Pfn2/Prkce/Rac1/Rock2/Rps3/S100a10/Sdc4/Slain1/Tac1/Tenm1/Tesk1/Tpm1/Vasp/Wasf3/Wasl/Whamm/Wnt4",40
"GO:0071692","protein localization to extracellular region","64/2082","411/28943",4.17264285389856e-09,2.49899580519984e-05,1.50100562158548e-07,"Adcy5/Adrb1/Arf6/Bad/Cacna1c/Camk2n1/Cavin1/Cbln1/Ccdc186/Doc2b/Drd2/Drd4/Dynll1/Ensa/Eny2/Erp29/Gpr27/Hcar2/Hmgn3/Ier3ip1/Il1rn/Il6/Ildr2/Kcnb1/Kif5b/Krt20/Mia3/Ncoa6/Ndufaf2/Nlgn2/Nnat/Nos2/Osbp/Park7/Phpt1/Ppard/Ppia/Ppp3cb/Prkce/Psmd9/Ptpn11/Ptpn23/Ptprn2/Rab11fip2/Rab11fip3/Rab11fip5/Rab12/Rab13/Rab3b/Rac1/Rbp4/Sec24a/Selenot/Sirt1/Sox4/Srcin1/Stx4a/Svbp/Syt7/Tlr2/Trem2/Ube2q1/Uqcc2/Vsnl1",64
"GO:0042274","ribosomal small subunit biogenesis","22/2082","73/28943",4.55586366046746e-09,2.72850674625396e-05,1.62473177728105e-07,"Gtf2h5/mt-Rnr1/Npm1/Rpl38/Rps14/Rps15/Rps16/Rps17/Rps19/Rps2/Rps21/Rps24/Rps25/Rps27/Rps27l/Rps28/Rps5/Rps6/Rps7/Rps8/Rpsa/Tsr3",22
"GO:0031334","positive regulation of protein-containing complex assembly","40/2082","203/28943",4.76309829053518e-09,2.85261956620152e-05,1.68411842391392e-07,"Akap9/Arf6/Arl2/Bak1/Bax/Cck/Cdkn1b/Dab2ip/Epn1/Evl/Fmn1/Gda/Git1/Grb2/Gsk3b/Hrk/Hsp90aa1/Icam1/Lgals3/Lmod1/Mapk8/Mapt/Mecp2/Mtln/Numa1/Park7/Pfn1/Pfn2/Prkce/Rac1/Rack1/Rims1/Rps3/Slain1/Snca/Tenm1/Tppp3/Trabd2b/Ttbk1/Vasp",40
"GO:0007015","actin filament organization","69/2082","460/28943",5.13290105932839e-09,3.07409444443177e-05,1.79949162918471e-07,"Abl2/Acta1/Actc1/Actr2/Apoa1/Arf6/Arpc3/Arpc5l/Cald1/Capg/Cul3/Daam2/Diaph1/Dlc1/Enah/Evl/Fhod3/Fmn1/Fmn2/Gas2l2/Grb2/Icam1/Id1/Itgb5/Jmy/Kank4/Lmod1/Marcks/Mkks/Mphosph8/Msrb1/Myo1h/Pdxp/Pfn1/Pfn2/Pik3ca/Ppfia1/Ppp1r9b/Prkce/Rac1/Rhob/Rock2/S100a10/Sdc4/Shank1/Shank3/Spire1/Srf/Stmn1/Tac1/Tcap/Tenm1/Tesk1/Tlr2/Tmsb10/Tmsb15b1/Tmsb15b2/Tmsb15l/Tmsb4x/Tnnt2/Tpm1/Tpm2/Vasp/Wasf3/Washc1/Wasl/Whamm/Wipf1/Wnt4",69
"GO:1990778","protein localization to cell periphery","60/2082","377/28943",5.50931803187664e-09,3.29953056929092e-05,1.91522510971032e-07,"Actb/Agr2/Akt1/Amn/Anxa2/Arf6/Arl3/Atp2b4/Cacng2/Camk2g/Cib1/Clstn1/Commd1/Csk/Csrp3/Dlg4/Epm2a/Git1/Golga4/Gsk3b/Hras/Ift20/Iqsec2/Kcnb1/Kif13a/Kif5b/Krt18/Lgals3/Lin7b/Magi2/Numa1/Pacs2/Pdzd11/Picalm/Pkdcc/Ppfia1/Ppp1r9b/Ppp2r5a/Rab11fip2/Rab12/Rab13/Rab3b/Rabep1/Rac1/Rack1/Ramp3/Rap2a/Rock1/Rock2/Rsc1a1/S100a10/Scrib/Stac2/Stx4a/Tmem88/Trem2/Tspan33/Ttc7/Ttc7b/Washc1",60
"GO:0042255","ribosome assembly","20/2082","62/28943",6.12936477990282e-09,3.6708765666838e-05,2.11301785833492e-07,"Mrpl20/Mrpl22/mt-Rnr1/Rpl10/Rpl11/Rpl23a/Rpl24/Rpl38/Rpl5/Rpl6/Rps14/Rps15/Rps19/Rps2/Rps25/Rps27/Rps27l/Rps28/Rps5/Rpsa",20
"GO:0031333","negative regulation of protein-containing complex assembly","33/2082","151/28943",7.23931774224153e-09,4.33562739582845e-05,2.47503425202342e-07,"Aida/Capg/Cryab/Dnajc15/Dyrk1a/Evl/Fhod3/Gsk3b/Hmgb1/Kank4/Lmo4/Lmod1/Map2/Map3k7/Mkks/Mphosph8/Pfn1/Pfn2/Pmepa1/Ppm1a/Rpl13a/Snca/Stmn1/Thra/Tlr2/Tmsb10/Tmsb15b1/Tmsb15b2/Tmsb15l/Tmsb4x/Tpm1/Trem2/Ulk1",33
"GO:0018107","peptidyl-threonine phosphorylation","28/2082","115/28943",7.98790015408157e-09,4.78395340227946e-05,2.70858046639695e-07,"Acvr1b/Akt1/Axin1/Cadm4/Cdc42bpa/Cdk5r1/Csnk2a2/Dyrk1a/Dyrk2/Grk2/Gsk3a/Gsk3b/Hipk1/Hipk2/Map3k7/Mapk8/Prkaca/Prkd1/Rock1/Rock2/Smad7/Spred2/Spry2/Stk11/Stk39/Ttbk1/Ulk1/Wnk1",28
"GO:0031032","actomyosin structure organization","41/2082","215/28943",8.31957123298488e-09,4.98259121143465e-05,2.78889725721164e-07,"Acta1/Actc1/Apoa1/Cdc42bpa/Cflar/Csrp2/Csrp3/Cul3/Dlc1/Epb41l1/Evl/Fhod3/Itgb5/Kank4/Krt19/Krt8/Lmod1/Mkks/Myh6/Myh9/Myl2/Myl9/Pfn1/Pfn2/Ppfia1/Rac1/Rock1/Rock2/S100a10/Sdc4/Smad4/Srf/Stmn1/Tac1/Tcap/Tesk1/Tmsb15b2/Tmsb15l/Tnnt2/Tpm1/Wnt4",41
"GO:0042273","ribosomal large subunit biogenesis","21/2082","69/28943",8.35959534095498e-09,5.00656164969794e-05,2.78889725721164e-07,"Malsu1/Mrpl20/Nhp2/Nop16/Npm1/Nsa2/Rpl10/Rpl11/Rpl14/Rpl23a/Rpl24/Rpl26/Rpl35/Rpl35a/Rpl38/Rpl5/Rpl6/Rpl7/Rpl7a/Rsl24d1/Znhit6",21
"GO:0008016","regulation of heart contraction","39/2082","199/28943",8.64655699452908e-09,5.17842298402346e-05,2.86155528324204e-07,"Adra1a/Adrb1/Akap9/Atp2b4/Cacna1c/Calca/Calm1/Calm2/Calm3/Csrp3/Drd2/Fxyd1/Grk2/Gsk3a/Hbegf/Hcn2/Hcn4/Kcnh2/Myh6/Myl2/Myl3/Myl4/Nos1ap/Nos2/Nos3/Nppa/Pde4d/Pebp1/Rgs2/S100a1/Scn1b/Scn2b/Scn4b/Sirt1/Smad7/Tac1/Thra/Tnnt2/Tpm1",39
"GO:0030111","regulation of Wnt signaling pathway","53/2082","319/28943",9.52405741059286e-09,5.70395798320407e-05,3.12694616738763e-07,"2210016L21Rik/Abl2/Axin1/Axin2/Ccdc88c/Cdc73/Chd8/Csnk1e/Csnk1g2/Csnk1g3/Ctdnep1/Ctnnd2/Daam2/Dab2ip/Dact3/Dcdc2a/Foxo1/Foxo3/Frat1/Gprc5b/Gsk3a/Gsk3b/Ift20/Mbd2/Mdk/Nppa/Nxn/Otulin/Pfdn5/Ppm1a/Rapgef1/Rps12/Rspo3/Siah2/Six3/Sox2/Sox4/Stk11/Thra/Tiam1/Tlr2/Tmem88/Tnks2/Trabd2b/Usp34/Wif1/Wnk1/Wnk2/Wnt3/Xiap/Zfp703/Znrf3/Zranb1",53
"GO:1901215","negative regulation of neuron death","47/2082","267/28943",1.01684692298867e-08,6.08989622177912e-05,3.30705036194741e-07,"Agap2/Atf4/Bax/C5ar1/Cacna1a/Ccl12/Ccl2/Ccnd1/Cebpb/Chl1/Chmp4b/Cntf/Gclc/Gsk3b/Hdgf/Hipk2/Hras/Il6/Inpp5a/Lcn2/Mdk/Mecp2/Mt1/Mt3/Nenf/Nos1ap/Npm1/Npy/Park7/Pcp4/Pik3ca/Prdx2/Rack1/Reg3b/Rock1/Set/Sirt1/Snca/Sncb/Sod1/Syngap1/Tac1/Tmem259/Unc5b/Vegfb/Vstm2l/Xiap",47
"GO:0071333","cellular response to glucose stimulus","33/2082","153/28943",1.02325018832775e-08,6.12824537789489e-05,3.30705036194741e-07,"Adcy5/Bad/Camk2n1/Ccdc186/Dynll1/Eny2/Gpr27/Grk2/Hmgn3/Icam1/Igf1r/Kcnb1/Kif5b/Ncoa6/Ndufaf2/Osbp/Phpt1/Pik3ca/Ppard/Ppp3cb/Prkaca/Prkce/Ptprn2/Rab11fip2/Rab11fip5/Rac1/Rack1/Selenot/Sirt1/Smad4/Sox4/Stx4a/Vsnl1",33
"GO:0042391","regulation of membrane potential","69/2082","469/28943",1.14535929592844e-08,6.85955682331541e-05,3.67020086757741e-07,"Adra1a/Adrb1/Akap9/Akt1/Atxn1/B2m/Bad/Bak1/Bax/Cacna1a/Cacna1c/Cacna1i/Cacng2/Cbln1/Cck/Chchd10/Cntf/Dcdc2a/Dlg4/Drd4/Dvl1/Fxyd1/Gclc/Gpr88/Grik3/Grin2d/Grk2/Gsk3b/Hcn2/Hcn4/Hnrnpa1/Il1rn/Il6/Kcna2/Kcnb1/Kcnh2/Kcnh3/Kcnj10/Kcnk3/Kcnmb3/Kcnmb4/Kif5b/Mapt/Mecp2/Mtln/Ndufc2/Ndufs4/Nlgn2/Nos1ap/Nppa/Ntrk3/Park7/Prkce/Ptpn3/Rack1/Rims1/Rims4/Scn1b/Scn2b/Scn4b/Scn8a/Shank1/Shank3/Slc8a2/Smad7/Snca/Sod1/Tac1/Trem2",69
"GO:0006473","protein acetylation","43/2082","234/28943",1.15335828790282e-08,6.90746278625002e-05,3.67020086757741e-07,"Actb/Atxn7l3/Bag6/Bloc1s1/Brd1/Brd4/Brpf3/Crebbp/Ctbp1/Ctcf/Dek/Eid1/Eny2/Fcor/Gsk3b/Hint2/Jade2/Ldb1/Map3k7/Mapk3/Mbtd1/Mecp2/Mllt1/Msl1/Msl2/Nat9/Ncoa1/Nfya/Nupr1/Park7/Pcgf2/Per1/Pwwp2a/Setd5/Sf3b5/Sirt1/Smad4/Snca/Sox4/Tada2b/Taf4/Taf7/Taok1",43
"GO:0045862","positive regulation of proteolysis","57/2082","357/28943",1.17010686219446e-08,7.00776999768264e-05,3.69507430166673e-07,"Akirin2/Akt1/Anp32b/Aurkaip1/Axin1/Axin2/Bad/Bag6/Bak1/Bax/Cbfa2t3/Cck/Cflar/Cop1/Csnk1e/Dab2ip/Ddrgk1/Dlc1/Dvl1/Fam162a/Fis1/Gabarap/Gclc/Gsk3a/Gsk3b/Hmgb1/Klhl40/Mapk8/Mtch1/Myh9/Nupr1/Pdcd5/Picalm/Plgrkt/Prss22/Psenen/Psme1/Psme2/Rack1/Rgma/Rnf19b/Rnf217/Rock2/Rps27l/Rps3/S100a10/Sh3rf2/Sirt1/Smad7/Smurf1/Snca/Socs4/Sumo2/Tmem259/Trem2/Ttbk1/Ubqln2",57
"GO:1901800","positive regulation of proteasomal protein catabolic process","27/2082","110/28943",1.21912191332755e-08,7.30132113891869e-05,3.82069307765333e-07,"Akt1/Axin1/Axin2/Bag6/Cbfa2t3/Cop1/Csnk1e/Dab2ip/Ddrgk1/Dvl1/Gabarap/Gclc/Gsk3a/Gsk3b/Klhl40/Mapk8/Nupr1/Rack1/Rnf19b/Rnf217/Sh3rf2/Smad7/Socs4/Sumo2/Tmem259/Trem2/Ubqln2",27
"GO:0032434","regulation of proteasomal ubiquitin-dependent protein catabolic process","31/2082","139/28943",1.2318740442272e-08,7.37769365087671e-05,3.83163038687211e-07,"Akt1/Axin1/Axin2/Bag6/Cbfa2t3/Commd1/Cop1/Csnk1e/Ddrgk1/Dvl1/Gabarap/Gclc/Gsk3a/Gsk3b/Klhl40/Mapk8/N4bp1/Park7/Rack1/Rad23b/Rnf19b/Rnf217/Rpl11/Rybp/Sh3rf2/Smad7/Socs4/Sumo2/Ubqln2/Ubxn1/Usp7",31
"GO:0043487","regulation of RNA stability","36/2082","178/28943",1.351674304059e-08,8.09517740700937e-05,4.17288296539818e-07,"Ago2/Alkbh5/Axin2/Cirbp/Cnot6l/Cpeb3/Dcp2/Dhx9/Eif4enif1/Exosc3/Exosc7/Fxr2/Hnrnpa0/Hnrnpd/Khsrp/Larp1/Larp4b/Mapkapk2/Mex3d/Naf1/Npm1/Pabpc4/Paip1/Pan3/Polr2g/Pum2/Rc3h1/Rida/Rock1/Rock2/Samd4/Samd4b/Tent4a/Tent4b/Ythdf1/Zcchc17",36
"GO:0034655","nucleobase-containing compound catabolic process","62/2082","405/28943",1.40024331377723e-08,8.38605720621182e-05,4.2908040726273e-07,"Ago1/Ago2/Alkbh5/Axin2/Bax/Cirbp/Cnot6l/Cpeb3/Ctif/Dcp2/Dctpp1/Dhx9/Dnph1/Eif4enif1/Exosc3/Exosc7/Fxr2/Gda/Gtpbp2/Hint1/Hnrnpa0/Hnrnpd/Il6/Khsrp/Larp1/Larp4b/Lsm3/Lsm4/Lsm5/Lsm7/Magoh/Magohb/Mapkapk2/Mex3d/Naf1/Nbdy/Npm1/Nt5c/Pabpc4/Paip1/Pam16/Pan3/Pelo/Polr2g/Pum2/Pym1/Rc3h1/Rida/Rnaseh2c/Rock1/Rock2/Samd4/Samd4b/Slirp/Tent4a/Tent4b/Trir/Upf3b/Urah/Xrn1/Ythdf1/Zcchc17",62
"GO:0071331","cellular response to hexose stimulus","33/2082","155/28943",1.43607209719715e-08,8.60063579011372e-05,4.36823788079318e-07,"Adcy5/Bad/Camk2n1/Ccdc186/Dynll1/Eny2/Gpr27/Grk2/Hmgn3/Icam1/Igf1r/Kcnb1/Kif5b/Ncoa6/Ndufaf2/Osbp/Phpt1/Pik3ca/Ppard/Ppp3cb/Prkaca/Prkce/Ptprn2/Rab11fip2/Rab11fip5/Rac1/Rack1/Selenot/Sirt1/Smad4/Sox4/Stx4a/Vsnl1",33
"GO:0018105","peptidyl-serine phosphorylation","54/2082","332/28943",1.47253736246441e-08,8.81902626379933e-05,4.44646318439118e-07,"Akap9/Akt1/Atp2b4/Axin1/Bak1/Bax/Brsk1/Cdk5r1/Csnk1e/Csnk1g2/Csnk1g3/Csnk2a2/Dyrk1a/Dyrk2/Epm2a/Gadd45a/Grk2/Gsk3a/Gsk3b/Hipk1/Hipk2/Hsp90aa1/Il6/Mapk3/Mapk8/Mapkapk2/Mark3/Mif/Mknk2/Ntrk3/Park7/Pde4d/Pfn2/Pik3ca/Prkaca/Prkcb/Prkce/Prkd1/Rack1/Ramp3/Rock1/Rock2/Rps6ka3/Smad7/Snca/Spry2/Stk39/Tenm1/Tlk1/Ttbk1/Ttbk2/Txn1/Ulk1/Wnk1",54
"GO:0006979","response to oxidative stress","62/2082","407/28943",1.69016349740791e-08,0.00010122389185976,5.05006764046886e-07,"Agap3/Akt1/Atf4/Atox1/Camk2g/Ccs/Chchd2/Coq7/COX1/Cryab/Cst3/Cygb/Foxo1/Foxo3/Gclc/Glrx2/Gpx4/Grk2/Gstp1/Hspb1/Il6/Kdm6b/Lcn2/Mapk3/Mapk8/Mapt/Mcl1/Mt3/ND1/Ndufa12/Ndufa6/Ndufb4/Ndufb4b/Nme5/Nos3/Nox1/Park7/Pcgf2/Pde8a/Ppia/Ppp2cb/Prdx2/Prdx5/Prkd1/Psmb5/Rack1/Ralbp1/Reg3b/Rhob/Romo1/Rps3/Selenok/Sfpq/Sirt1/Snca/Sod1/Stk24/Stx4a/Trem2/Txn1/Usp25/Xpa",62
"GO:0071326","cellular response to monosaccharide stimulus","33/2082","156/28943",1.69684842728731e-08,0.000101624252310237,5.05006764046886e-07,"Adcy5/Bad/Camk2n1/Ccdc186/Dynll1/Eny2/Gpr27/Grk2/Hmgn3/Icam1/Igf1r/Kcnb1/Kif5b/Ncoa6/Ndufaf2/Osbp/Phpt1/Pik3ca/Ppard/Ppp3cb/Prkaca/Prkce/Ptprn2/Rab11fip2/Rab11fip5/Rac1/Rack1/Selenot/Sirt1/Smad4/Sox4/Stx4a/Vsnl1",33
"GO:1904375","regulation of protein localization to cell periphery","31/2082","141/28943",1.76063820219976e-08,0.000105444621929743,5.15278560931761e-07,"Actb/Agr2/Akt1/Arf6/Atp2b4/Cacng2/Camk2g/Cib1/Commd1/Csk/Csrp3/Epm2a/Gsk3b/Hras/Iqsec2/Kif5b/Lgals3/Magi2/Numa1/Picalm/Pkdcc/Ppfia1/Ppp1r9b/Ppp2r5a/Rab11fip2/Rack1/Ramp3/Rsc1a1/Stac2/Stx4a/Trem2",31
"GO:0043488","regulation of mRNA stability","34/2082","164/28943",1.76872971678612e-08,0.000105929222738321,5.15278560931761e-07,"Ago2/Alkbh5/Axin2/Cirbp/Cnot6l/Cpeb3/Dcp2/Dhx9/Eif4enif1/Exosc3/Exosc7/Fxr2/Hnrnpa0/Hnrnpd/Khsrp/Larp1/Larp4b/Mapkapk2/Mex3d/Npm1/Pabpc4/Paip1/Pan3/Polr2g/Pum2/Rc3h1/Rida/Rock1/Rock2/Samd4/Samd4b/Tent4a/Tent4b/Ythdf1",34
"GO:0071322","cellular response to carbohydrate stimulus","34/2082","164/28943",1.76872971678612e-08,0.000105929222738321,5.15278560931761e-07,"Adcy5/Bad/Camk2n1/Ccdc186/Dynll1/Eny2/Gpr27/Grk2/Hmgn3/Icam1/Igf1r/Kcnb1/Kif5b/Ncoa6/Ndufaf2/Osbp/Phpt1/Pik3ca/Ppard/Ppp3cb/Prkaca/Prkcb/Prkce/Ptprn2/Rab11fip2/Rab11fip5/Rac1/Rack1/Selenot/Sirt1/Smad4/Sox4/Stx4a/Vsnl1",34
"GO:0046700","heterocycle catabolic process","65/2082","436/28943",1.8025765379417e-08,0.000107956308857328,5.21466749658511e-07,"Ago1/Ago2/Alkbh5/Axin2/Bax/Blvrb/Cirbp/Cnot6l/Cpeb3/Ctif/Dcp2/Dctpp1/Dhx9/Dnph1/Eif4enif1/Exosc3/Exosc7/Fxr2/Gda/Gtpbp2/Hint1/Hnrnpa0/Hnrnpd/Ido1/Il6/Khsrp/Larp1/Larp4b/Lsm3/Lsm4/Lsm5/Lsm7/Magoh/Magohb/Mapkapk2/Mex3d/Naf1/Nbdy/Npm1/Nt5c/Pabpc4/Paip1/Pam16/Pan3/Pdxp/Pelo/Polr2g/Pum2/Pym1/Rc3h1/Rida/Rnaseh2c/Rock1/Rock2/Samd4/Samd4b/Slirp/Tent4a/Tent4b/Trir/Upf3b/Urah/Xrn1/Ythdf1/Zcchc17",65
